I-iSQI,I-bSQI,I-pSQI,I-sSQI,I-kSQI,I-fSQI,II-iSQI,II-bSQI,II-pSQI,II-sSQI,II-kSQI,II-fSQI,III-iSQI,III-bSQI,III-pSQI,III-sSQI,III-kSQI,III-fSQI,AVR-iSQI,AVR-bSQI,AVR-pSQI,AVR-sSQI,AVR-kSQI,AVR-fSQI,AVL-iSQI,AVL-bSQI,AVL-pSQI,AVL-sSQI,AVL-kSQI,AVL-fSQI,AVF-iSQI,AVF-bSQI,AVF-pSQI,AVF-sSQI,AVF-kSQI,AVF-fSQI,V1-iSQI,V1-bSQI,V1-pSQI,V1-sSQI,V1-kSQI,V1-fSQI,V2-iSQI,V2-bSQI,V2-pSQI,V2-sSQI,V2-kSQI,V2-fSQI,V3-iSQI,V3-bSQI,V3-pSQI,V3-sSQI,V3-kSQI,V3-fSQI,V4-iSQI,V4-bSQI,V4-pSQI,V4-sSQI,V4-kSQI,V4-fSQI,V5-iSQI,V5-bSQI,V5-pSQI,V5-sSQI,V5-kSQI,V5-fSQI,V6-iSQI,V6-bSQI,V6-pSQI,V6-sSQI,V6-kSQI,V6-fSQI,label
9.090909e-02,1.250000e-01,3.732355e-01,-4.721633e-01,1,1.020204e-02,2.000000e-01,1.250000e-01,6.830144e-01,-4.095510e-01,1,7.001400e-03,2.000000e-01,1.176471e-01,1.170746e+00,-1.683724e-02,1,7.001400e-03,2.000000e-01,1.250000e-01,5.250036e-01,4.595295e-01,1,8.401680e-03,2.000000e-01,0,9.147195e-01,-3.050235e-01,1,9.601920e-03,2.000000e-01,1.250000e-01,4.220039e-01,-3.810828e-01,1,1.000200e-02,9.090909e-02,1.250000e-01,1.212066e+00,-4.938692e-01,1,1.580316e-02,9.090909e-02,1.333333e-01,8.352029e-01,-4.414845e-01,0,5.401080e-03,9.090909e-02,1.333333e-01,5.717124e-01,-1.585480e+00,1,6.401280e-03,2.000000e-01,1.333333e-01,7.508627e-01,-1.089101e+00,1,4.600920e-03,9.090909e-02,1.333333e-01,7.932153e-01,-4.468863e-01,1,1.000200e-02,2.000000e-01,1.250000e-01,8.651140e-01,2.333547e-02,1,1.200240e-02,1
1.111111e-01,1.111111e-01,1.623074e+00,7.117336e-01,1,1.360272e-02,1.111111e-01,1.111111e-01,2.606470e+00,7.133516e-01,1,4.800960e-03,0,0,1.009639e+00,-3.110152e-01,0,4.400880e-03,1.111111e-01,1.111111e-01,2.905679e+00,-1.025912e+00,1,6.001200e-03,1.111111e-01,1.111111e-01,1.405780e+00,-1.447497e-02,1,4.000800e-03,0,0,1.087851e+00,-4.142768e-01,1,2.240448e-02,1.111111e-01,1.111111e-01,1.071095e+00,-6.911622e-01,1,1.240248e-02,0,7.692308e-02,8.805077e-01,1.869504e-01,1,2.600520e-03,1.111111e-01,1.111111e-01,6.976631e-01,1.067879e+00,1,2.040408e-02,1.111111e-01,1.111111e-01,8.158095e-01,-6.439433e-01,1,1.860372e-02,1.111111e-01,1.111111e-01,1.156938e+00,-1.530784e+00,1,2.460492e-02,1.111111e-01,1.111111e-01,1.880017e+00,4.807352e-01,1,1.740348e-02,1
0,0,1.155274e+00,-1.274456e+00,1,2.080416e-01,0,0,1.155274e+00,-1.274456e+00,1,2.080416e-01,0,0,0,0,0,1,0,0,1.155274e+00,1.274456e+00,1,2.080416e-01,0,0,1.155274e+00,-1.274456e+00,1,2.718544e-01,0,0,1.155274e+00,-1.274456e+00,1,2.718544e-01,0,0,1.155274e+00,-1.274456e+00,1,2.080416e-01,0,0,1.155274e+00,-1.274456e+00,1,2.080416e-01,0,0,1.155274e+00,-1.274456e+00,1,2.080416e-01,0,0,1.155274e+00,-1.274456e+00,1,2.080416e-01,0,0,1.155274e+00,-1.274456e+00,1,2.080416e-01,0,0,1.155274e+00,-1.274456e+00,1,2.080416e-01,-1
8.333333e-02,1.666667e-01,8.363987e-01,5.559591e-01,1,1.780356e-02,1.818182e-01,1.666667e-01,1.244794e+00,2.485564e-01,0,1.660332e-02,8.333333e-02,1.666667e-01,1.095729e+00,1.334839e+00,1,7.401480e-03,1.818182e-01,1.666667e-01,9.588111e-01,-8.708805e-01,1,2.320464e-02,1.818182e-01,1.666667e-01,9.773708e-01,1.149922e+00,1,1.120224e-02,8.333333e-02,1.666667e-01,9.759630e-01,-2.393879e-01,1,7.401480e-03,8.333333e-02,1.666667e-01,1.243646e+00,-4.286082e-02,1,1.240248e-02,1.818182e-01,1.666667e-01,3.237377e+00,4.010161e-01,0,5.001000e-03,1.818182e-01,1.666667e-01,3.385032e-01,5.551557e-01,0,8.201640e-03,1.818182e-01,1.666667e-01,2.660392e-01,1.073579e-01,0,1.080216e-02,0,1.666667e-01,5.212605e-01,-7.274160e-01,1,1.440288e-02,0,1,1.167454e-01,-1.321039e+00,1,3.800760e-03,-1
3.333333e-01,1.538462e-01,7.320889e-01,1.722300e+00,1,1.720344e-02,1.428571e-01,1.538462e-01,9.520595e-01,9.346695e-01,1,7.001400e-03,1.428571e-01,1.538462e-01,1.231325e+00,2.492386e-02,1,7.801560e-03,3.333333e-01,1.538462e-01,7.725379e-01,-1.384103e+00,1,1.260252e-02,3.333333e-01,1.538462e-01,1.098826e+00,8.495813e-02,1,6.801360e-03,1.428571e-01,1.538462e-01,9.234927e-01,2.032685e+00,1,8.401680e-03,1.428571e-01,1.538462e-01,1.068005e+00,-2.082134e+00,1,2.320464e-02,3.333333e-01,1.538462e-01,1.125736e+00,-2.019904e+00,1,1.200240e-02,3.333333e-01,1.538462e-01,1.003936e+00,-9.669575e-01,1,1.580316e-02,3.333333e-01,1.538462e-01,8.826963e-01,5.475568e-01,1,1.700340e-02,3.333333e-01,1.538462e-01,8.486156e-01,9.352072e-01,1,1.660332e-02,3.333333e-01,1.538462e-01,8.313702e-01,1.203462e+00,1,2.100420e-02,1
2.142857e-01,1.500000e-01,2.440999e-01,-4.021017e-01,0,5.401080e-03,0,1.578947e-01,6.517280e-01,3.517619e-01,0,1.380276e-02,2.142857e-01,1.500000e-01,2.743112e-01,3.997868e-01,0,6.801360e-03,2.142857e-01,1.578947e-01,2.810596e-01,3.144441e-01,0,8.401680e-03,2.142857e-01,1.500000e-01,4.451543e-01,2.902877e-01,0,8.401680e-03,0,1.666667e-01,2.430451e-01,-4.177236e-01,0,9.201840e-03,2.142857e-01,1.666667e-01,8.769204e-01,2.209215e-01,0,7.201440e-03,2.142857e-01,1.666667e-01,1.157440e+00,2.227460e-01,0,6.801360e-03,2.142857e-01,1.666667e-01,4.741940e-01,2.027635e-01,0,1.200240e-02,0,0,6.481288e-01,-6.346672e-02,0,1.680336e-02,2.142857e-01,1.666667e-01,8.009804e-01,-5.471718e-01,0,1.720344e-02,2.142857e-01,1.666667e-01,1.240908e+00,-3.629538e-01,0,6.001200e-03,1
2.000000e-01,1.538462e-01,5.015230e-01,-4.618027e-01,0,8.401680e-03,0,1.538462e-01,6.428998e-01,-1.159979e+00,1,1.120224e-02,2.000000e-01,1.538462e-01,8.527364e-01,1.779517e-01,1,1.080216e-02,2.000000e-01,1.538462e-01,3.873425e-01,6.457713e-01,0,8.401680e-03,2.000000e-01,1.538462e-01,9.847584e-01,-5.793700e-01,1,1.140228e-02,9.090909e-02,1.538462e-01,6.746638e-01,-4.181682e-01,1,8.401680e-03,9.090909e-02,1.538462e-01,1.588506e-01,6.423275e-02,0,1.320264e-02,9.090909e-02,1.538462e-01,1.086948e+00,-7.488347e-01,1,3.780756e-02,9.090909e-02,1.538462e-01,6.661485e-01,-1.094379e+00,1,5.801160e-03,2.000000e-01,1.538462e-01,7.632854e-01,-1.694032e+00,1,8.201640e-03,9.090909e-02,1.538462e-01,7.607799e-01,-1.443993e+00,1,7.401480e-03,2.000000e-01,1.538462e-01,6.176881e-01,-1.247624e+00,1,6.801360e-03,1
3.333333e-01,1.428571e-01,8.928442e-01,-6.032626e-01,1,6.801360e-03,1.428571e-01,1.428571e-01,6.583785e-01,-6.334843e-03,0,1.320264e-02,3.333333e-01,1.428571e-01,6.273622e-01,4.719113e-01,0,7.001400e-03,3.333333e-01,1.428571e-01,8.585809e-01,5.523411e-01,1,4.600920e-03,3.333333e-01,1.428571e-01,7.718192e-02,1.832443e-01,0,1.140228e-02,1.428571e-01,1.428571e-01,8.826622e-01,-5.736807e-01,1,6.801360e-03,3.333333e-01,1.428571e-01,9.520215e-01,4.283625e-01,1,7.601520e-03,1.428571e-01,1.428571e-01,6.801157e-01,-9.313709e-01,1,7.201440e-03,3.333333e-01,1.428571e-01,5.117833e-01,-6.328554e-01,1,8.201640e-03,1.428571e-01,1.428571e-01,1.221197e+00,-1.470001e+00,1,9.001800e-03,3.333333e-01,1.428571e-01,1.248630e+00,-4.722406e-01,1,7.801560e-03,3.333333e-01,1.428571e-01,1.062582e+00,3.944399e-02,1,1.200240e-02,1
3.333333e-01,1.428571e-01,1.092323e+00,-1.371463e-01,1,1.360272e-02,3.333333e-01,1.538462e-01,9.851344e-01,-2.985304e-01,1,1.600320e-02,3.333333e-01,1.428571e-01,7.594339e-01,-5.871858e-01,1,1.260252e-02,3.333333e-01,1.538462e-01,1.113822e+00,2.027359e-01,1,1.380276e-02,3.333333e-01,1.428571e-01,7.047347e-01,-1.248244e+00,1,1.360272e-02,1.428571e-01,1.428571e-01,1.014419e+00,6.371972e-02,1,1.600320e-02,1.428571e-01,1.538462e-01,1.078975e+00,-1.250900e+00,1,1.920384e-02,0,1.538462e-01,1.129079e+00,-1.848859e+00,1,1.880376e-02,3.333333e-01,1.538462e-01,1.163445e+00,-1.401814e+00,1,2.380476e-02,3.333333e-01,1.538462e-01,1.231009e+00,-2.473945e+00,1,1.740348e-02,3.333333e-01,1.538462e-01,1.169157e+00,-1.353964e+00,1,2.140428e-02,1.428571e-01,1.538462e-01,1.122282e+00,-5.267132e-01,1,2.940588e-02,1
2.857143e-01,1.666667e-01,9.302444e-01,6.031935e-01,1,3.220644e-02,2.857143e-01,1.666667e-01,1.048877e+00,1.360858e+00,1,1.680336e-02,1.250000e-01,1.666667e-01,9.380495e-01,1.305182e+00,1,1.340268e-02,2.857143e-01,1.666667e-01,8.756535e-01,-1.649595e+00,1,1.660332e-02,2.857143e-01,1.666667e-01,1.056041e+00,1.162398e+00,1,1.780356e-02,1.250000e-01,1.666667e-01,9.678966e-01,-2.322857e+00,1,2.080416e-02,2.857143e-01,1.666667e-01,8.942480e-01,-7.995680e-01,1,2.320464e-02,2.857143e-01,1.666667e-01,9.654895e-01,-6.180666e-01,1,9.201840e-03,2.857143e-01,1.666667e-01,1.243198e+00,-2.223950e+00,1,1.380276e-02,2.857143e-01,1.666667e-01,1.219704e+00,-1.656676e+00,1,1.600320e-02,2.857143e-01,1.666667e-01,1.153999e+00,2.477736e-02,1,1.980396e-02,2.857143e-01,1.666667e-01,1.031952e+00,1.109890e+00,1,2.200440e-02,1
2.857143e-01,2.222222e-01,1.050390e+00,1.930111e+00,1,5.041008e-02,2.857143e-01,2.222222e-01,1.061464e+00,1.198627e+00,1,5.541108e-02,1.250000e-01,2.222222e-01,5.768585e-01,-1.073431e-01,1,3.200640e-02,2.857143e-01,2.222222e-01,1.005846e+00,-1.584034e+00,1,4.900980e-02,1.250000e-01,2.222222e-01,9.966050e-01,6.292340e-01,1,3.360672e-02,2.857143e-01,2.222222e-01,8.902304e-01,1.076406e+00,1,5.981196e-02,1.250000e-01,2.222222e-01,1.412240e+00,-6.298858e-01,1,5.421084e-02,2.857143e-01,2.222222e-01,1.196124e+00,-2.422163e+00,1,3.980796e-02,2.857143e-01,2.222222e-01,1.173830e+00,-1.890441e+00,1,3.700740e-02,2.857143e-01,2.222222e-01,1.164768e+00,-1.045471e+00,1,3.040608e-02,2.857143e-01,2.222222e-01,1.156284e+00,-2.086876e-01,1,3.740748e-02,1.250000e-01,2.222222e-01,1.086559e+00,7.836162e-01,1,4.260852e-02,1
0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,-1
0,2.500000e-01,8.144965e-01,-1.002542e+00,1,1.000200e-02,9.523810e-02,2.500000e-01,6.522494e-01,-6.957943e-01,0,1.260252e-02,9.523810e-02,1.666667e-01,3.797791e-01,3.540728e-01,0,9.001800e-03,4.545455e-02,2.500000e-01,6.947865e-01,1.074743e+00,1,1.520304e-02,0,1.666667e-01,2.609159e-01,-5.970909e-02,0,9.001800e-03,4.545455e-02,6.666667e-02,7.384296e-01,-7.770427e-01,1,1.360272e-02,4.545455e-02,1.666667e-01,6.542605e-01,-3.083889e-01,0,1.080216e-02,4.545455e-02,1.666667e-01,1.032252e+00,-2.319463e+00,1,2.660532e-02,9.523810e-02,2.500000e-01,7.421841e-01,-3.117604e+00,1,1.360272e-02,9.523810e-02,2.500000e-01,9.025591e-01,-2.841914e+00,1,7.601520e-03,1.500000e-01,2.500000e-01,8.862362e-01,-2.503805e+00,1,1.140228e-02,1.500000e-01,2.500000e-01,7.249478e-01,-1.881136e+00,1,1.200240e-02,1
1.428571e-01,1.052632e-01,6.491365e-01,-8.988704e-01,1,1.200240e-02,2.307692e-01,1.764706e-01,8.916181e-01,4.318733e-01,1,1.720344e-02,2.307692e-01,1.764706e-01,1.240213e+00,-3.801480e-01,1,9.001800e-03,2.307692e-01,1.764706e-01,6.900701e-01,-2.227444e-01,1,1.360272e-02,6.666667e-02,1.052632e-01,1.281061e+00,1.224895e-01,1,1.240248e-02,1.428571e-01,1.764706e-01,5.888637e-01,1.978375e-01,1,9.801960e-03,1.428571e-01,1.176471e-01,8.175818e-01,-5.197359e-01,1,1.480296e-02,2.307692e-01,1.764706e-01,8.160333e-01,-1.092845e+00,1,7.401480e-03,1.428571e-01,1.176471e-01,8.161233e-01,-1.953194e+00,1,1.720344e-02,1.428571e-01,1.764706e-01,1.169618e+00,-1.664793e+00,1,1.960392e-02,1.428571e-01,1.764706e-01,1.066337e+00,-1.457751e-01,1,1.820364e-02,2.307692e-01,1.764706e-01,7.510991e-01,-1.703307e-01,1,1.820364e-02,1
0,0,1.155274e+00,-1.274456e+00,1,2.080416e-01,0,0,1.155274e+00,-1.274456e+00,1,2.080416e-01,0,0,0,0,0,1,0,0,1.155274e+00,1.274456e+00,1,2.080416e-01,0,0,1.155274e+00,-1.274456e+00,1,2.718544e-01,0,0,1.155274e+00,-1.274456e+00,1,2.718544e-01,0,0,1.155274e+00,-1.274456e+00,1,2.080416e-01,0,0,1.155274e+00,-1.274456e+00,1,2.080416e-01,0,0,1.155274e+00,-1.274456e+00,1,2.080416e-01,0,0,1.155274e+00,-1.274456e+00,1,2.080416e-01,0,0,1.155274e+00,-1.274456e+00,1,2.080416e-01,0,0,1.155274e+00,-1.274456e+00,1,2.080416e-01,-1
0,0,1.155274e+00,-1.274456e+00,1,2.080416e-01,0,0,1.155274e+00,-1.274456e+00,1,2.080416e-01,0,0,0,0,0,1,0,0,1.155274e+00,1.274456e+00,1,2.080416e-01,0,0,1.155274e+00,-1.274456e+00,1,2.718544e-01,0,0,1.155274e+00,-1.274456e+00,1,2.718544e-01,0,0,1.155274e+00,-1.274456e+00,1,2.080416e-01,0,0,1.155274e+00,-1.274456e+00,1,2.080416e-01,0,0,1.155274e+00,-1.274456e+00,1,2.080416e-01,0,0,1.155274e+00,-1.274456e+00,1,2.080416e-01,0,0,1.155274e+00,-1.274456e+00,1,2.080416e-01,0,0,1.155274e+00,-1.274456e+00,1,2.080416e-01,-1
2.727273e-01,1.875000e-01,8.590360e-01,4.159946e-02,1,1.780356e-02,1.666667e-01,5.263158e-02,3.554641e-01,-1.379061e+00,1,7.001400e-03,2.727273e-01,1.875000e-01,3.118967e-01,-1.305042e+00,1,7.601520e-03,2.727273e-01,1.875000e-01,4.266881e-01,1.161981e+00,1,1.040208e-02,7.692308e-02,1.875000e-01,3.297511e-01,-1.426072e+00,1,8.401680e-03,2.727273e-01,1.875000e-01,5.697427e-01,4.500335e-01,1,7.201440e-03,1.666667e-01,0,1.417773e+00,-1.167118e+00,1,9.001800e-03,1.666667e-01,1.500000e-01,2.440228e-01,-5.365338e-01,0,6.401280e-03,2.727273e-01,1.875000e-01,7.194392e-01,-1.807581e+00,1,5.601120e-03,2.727273e-01,1.875000e-01,7.790447e-01,-1.667754e+00,1,6.001200e-03,2.727273e-01,1.875000e-01,7.637462e-01,-1.584860e+00,1,6.401280e-03,2.727273e-01,1.875000e-01,6.369415e-01,-9.854139e-01,1,9.601920e-03,1
8.333333e-02,1.666667e-01,9.893644e-01,1.917580e+00,1,5.401080e-03,1.818182e-01,1.666667e-01,1.261497e+00,-1.942412e+00,1,3.800760e-03,3.000000e-01,2.500000e-01,7.833010e-01,-5.569199e-01,1,2.600520e-03,1.818182e-01,1.666667e-01,1.171294e+00,-2.241993e-01,1,3.400680e-03,3.000000e-01,2.500000e-01,1.231559e+00,-2.326055e+00,1,2.600520e-03,3.000000e-01,2.500000e-01,7.429336e-01,1.966840e+00,1,2.000400e-03,3.000000e-01,2.500000e-01,9.466936e-01,-7.993262e-01,1,4.400880e-03,1.818182e-01,2.500000e-01,8.272554e-01,-1.415315e+00,1,5.201040e-03,3.000000e-01,2.500000e-01,1.101862e+00,-1.795268e+00,1,7.001400e-03,3.000000e-01,2.500000e-01,1.155465e+00,-2.584516e+00,1,9.201840e-03,3.000000e-01,2.500000e-01,1.193241e+00,-2.969369e+00,1,7.801560e-03,8.333333e-02,1.666667e-01,1.222072e+00,-2.712778e+00,1,6.201240e-03,1
2.000000e-01,1.818182e-01,8.201911e-01,-6.763446e-01,1,1.220244e-02,2.000000e-01,1.818182e-01,8.414959e-01,-8.050210e-01,1,1.500300e-02,2.000000e-01,1.818182e-01,1.046559e+00,8.253858e-01,1,2.060412e-02,9.090909e-02,1.818182e-01,7.732380e-01,9.740076e-01,1,1.240248e-02,0,1.818182e-01,9.368928e-01,-2.874821e-01,1,1.460292e-02,2.000000e-01,1.818182e-01,1.030145e+00,-9.953253e-01,1,1.720344e-02,0,2.222222e-01,4.234205e-01,-3.581594e-01,0,2.320464e-02,0,1.818182e-01,9.922366e-01,-1.733601e+00,1,2.620524e-02,2.000000e-01,1.818182e-01,1.049336e+00,-1.678546e+00,1,2.880576e-02,2.000000e-01,1.818182e-01,1.062277e+00,-1.248893e+00,1,2.520504e-02,2.000000e-01,1.818182e-01,1.034320e+00,-1.317753e+00,1,1.980396e-02,0,0,9.965202e-01,-1.185756e+00,1,2.180436e-02,1
2.500000e-01,1.111111e-01,1.396184e+00,6.020127e-01,1,1.000200e-02,2.500000e-01,1.111111e-01,1.197870e+00,1.550112e+00,1,1.200240e-02,2.500000e-01,1.111111e-01,1.296457e+00,1.474767e+00,1,9.601920e-03,2.500000e-01,1.111111e-01,1.339734e+00,-1.219686e+00,1,1.560312e-02,2.500000e-01,1.000000e-01,1.062108e+00,1.702102e+00,1,1.540308e-02,2.500000e-01,1.111111e-01,1.030634e+00,-3.354949e-01,0,1.020204e-02,0,1.111111e-01,8.417586e-01,-1.248011e+00,1,4.200840e-03,2.500000e-01,1.000000e-01,1.003194e+00,-4.315339e-01,0,4.000800e-03,2.500000e-01,1.111111e-01,1.373146e+00,-1.097598e+00,1,6.801360e-03,2.500000e-01,1.111111e-01,1.094320e+00,-3.584900e-01,1,1.520304e-02,2.500000e-01,1.111111e-01,1.136678e+00,4.504735e-01,1,1.500300e-02,2.500000e-01,1.111111e-01,9.866210e-01,8.209099e-01,1,2.600520e-02,1
2.142857e-01,2.000000e-01,8.509750e-01,1.022958e-01,1,7.401480e-03,2.142857e-01,5.555556e-02,5.616149e-01,2.573178e-01,0,9.601920e-03,2.142857e-01,2.000000e-01,1.073882e+00,7.090393e-01,1,8.601720e-03,2.142857e-01,2.000000e-01,8.718417e-01,-3.940482e-01,1,9.601920e-03,2.142857e-01,2.000000e-01,1.120372e+00,1.176999e+00,1,8.801760e-03,6.250000e-02,1.333333e-01,8.358504e-01,-2.274278e-01,1,9.001800e-03,2.142857e-01,2.000000e-01,9.168943e-01,-7.753043e-01,1,1.540308e-02,2.142857e-01,2.000000e-01,1.027640e+00,-2.526047e+00,1,1.960392e-02,1.333333e-01,2.000000e-01,1.034527e+00,9.689837e-02,1,1.960392e-02,0,0,8.754766e-01,1.911043e-02,1,1.180236e-02,0,2.000000e-01,4.276579e-01,-6.149366e-01,0,1.080216e-02,0,0,1.155281e+00,-1.274456e+00,0,2.082416e-01,-1
0,0,1.155274e+00,-1.274456e+00,1,2.080416e-01,2,2.000000e-01,1.123517e+00,-6.827042e-01,1,2.620524e-02,2,0,7.254094e-01,1.270517e+00,1,1.300260e-02,2,4.000000e-01,7.106423e-01,1.277913e+00,1,3.040608e-02,2,0,4.174968e-01,1.266082e+00,1,1.460292e-02,2,2.857143e-01,1.368997e+00,-1.272497e+00,1,2.360472e-02,0,0,1.155274e+00,-1.274456e+00,1,2.080416e-01,0,0,1.155274e+00,-1.274456e+00,1,2.080416e-01,0,0,1.155274e+00,-1.274456e+00,1,2.080416e-01,0,0,1.155274e+00,-1.274456e+00,1,2.080416e-01,0,0,1.155274e+00,-1.274456e+00,1,2.080416e-01,0,0,1.155274e+00,-1.274456e+00,1,2.080416e-01,-1
8.333333e-02,2.000000e-01,7.958319e-01,7.771854e-01,1,2.580516e-02,1.818182e-01,2.000000e-01,8.639534e-02,-9.832612e-02,0,2.080416e-02,1.818182e-01,2.000000e-01,1.324868e+00,1.230525e+00,1,1.800360e-02,1.818182e-01,2.000000e-01,1.674079e-01,-3.247597e-01,1,2.180436e-02,1.818182e-01,2.000000e-01,8.083385e-01,9.990563e-01,1,1.500300e-02,0,2.000000e-01,1.282584e+00,2.616473e-02,1,3.600720e-02,1.818182e-01,2.000000e-01,8.972937e-01,-3.664286e-02,1,3.880776e-02,1.818182e-01,2.000000e-01,7.055184e-01,1.136925e+00,1,1.660332e-02,8.333333e-02,2.000000e-01,4.941654e-01,6.057238e-01,0,1.300260e-02,1.818182e-01,2.000000e-01,3.043532e-01,-3.260725e-01,0,1.100220e-02,1.818182e-01,2.000000e-01,4.614387e-01,-2.467828e-01,1,1.740348e-02,1.818182e-01,2.000000e-01,3.513529e-01,3.920425e-01,1,2.320464e-02,1
1.111111e-01,1.666667e-01,9.028518e-01,6.317082e-01,1,9.001800e-03,2.500000e-01,1.666667e-01,8.951640e-01,-1.074352e+00,1,1.200240e-02,1.111111e-01,1.666667e-01,7.416685e-01,-5.532135e-01,1,1.100220e-02,2.500000e-01,1.666667e-01,7.747911e-01,-6.577298e-01,1,8.201640e-03,2.500000e-01,1.666667e-01,6.811825e-01,-1.829759e+00,1,1.060212e-02,1.111111e-01,1.666667e-01,1.137741e+00,4.791729e-01,0,9.401880e-03,1.111111e-01,1.666667e-01,8.774020e-01,-1.229353e+00,1,1.520304e-02,2.500000e-01,1.666667e-01,1.145101e+00,-9.730509e-01,1,1.100220e-02,1.111111e-01,1.666667e-01,9.129261e-01,-5.909672e-01,1,9.601920e-03,2.500000e-01,1.666667e-01,6.933385e-01,-6.215626e-01,1,7.801560e-03,2.500000e-01,1.666667e-01,6.887014e-01,5.006194e-02,1,1.000200e-02,2.500000e-01,1.666667e-01,8.633179e-01,4.453307e-01,1,1.320264e-02,1
5.555556e-02,2.500000e-01,1.182499e+00,4.661822e-01,1,2.100420e-02,1.875000e-01,2.500000e-01,1.052856e+00,-1.198998e+00,1,1.280256e-02,0,2.307692e-01,4.581731e-01,-3.979823e-01,0,2.060412e-02,1.875000e-01,2.500000e-01,1.254518e+00,4.943373e-01,1,2.040408e-02,1.875000e-01,2.500000e-01,6.187498e-01,-9.085663e-01,1,1.840368e-02,1.176471e-01,2.307692e-01,8.683191e-01,9.684291e-01,1,1.640328e-02,1.875000e-01,2.500000e-01,9.793804e-01,3.858784e-02,1,2.360472e-02,1.875000e-01,2.857143e-01,7.340116e-01,5.369801e-01,1,1.300260e-02,1.176471e-01,2.500000e-01,6.179418e-01,-1.366997e+00,1,1.220244e-02,1.875000e-01,2.500000e-01,8.081998e-01,-2.233025e+00,1,1.280256e-02,1.176471e-01,2.500000e-01,8.240185e-01,-9.491732e-01,1,2.320464e-02,1.875000e-01,0,9.745140e-01,3.520562e-01,1,1.940388e-02,1
2.000000e-01,1.666667e-01,9.348022e-01,-6.796470e-02,1,1.260252e-02,0,0,3.843721e-01,-2.326780e+00,1,1.120224e-02,2.000000e-01,1.538462e-01,6.779509e-01,-1.693540e+00,1,1.480296e-02,2.000000e-01,1.666667e-01,5.569096e-01,1.222059e+00,1,1.200240e-02,2.000000e-01,1.538462e-01,4.557827e-01,-2.330724e+00,1,1.860372e-02,2.000000e-01,1.818182e-01,8.673815e-01,5.620731e-01,1,1.280256e-02,2.000000e-01,2.000000e-01,6.259795e-01,-5.074447e+00,1,1.580316e-02,0,0,5.852702e-01,-3.790494e+00,1,1.680336e-02,0,1.538462e-01,3.532800e-01,1.261059e+00,1,1.440288e-02,9.090909e-02,0,6.892558e-01,-6.924137e+00,1,1.720344e-02,2.000000e-01,1.666667e-01,6.991076e-01,-6.713909e+00,1,1.920384e-02,9.090909e-02,1.538462e-01,3.761526e-01,-4.361461e-01,1,2.020404e-02,-1
8.333333e-02,1.250000e-01,8.378574e-01,-3.792621e-01,0,1.260252e-02,8.333333e-02,1.428571e-01,1.184556e+00,-3.859015e-01,0,7.801560e-03,1.818182e-01,1.428571e-01,1.071438e+00,-8.355673e-01,1,1.180236e-02,1.818182e-01,1.875000e-01,1.255915e+00,3.927252e-01,0,8.001600e-03,1.818182e-01,1.428571e-01,9.731708e-01,-5.152520e-01,1,5.801160e-03,8.333333e-02,1.428571e-01,1.241925e+00,8.556068e-01,1,1.280256e-02,1.818182e-01,1.428571e-01,1.366125e+00,-4.420141e-01,1,3.800760e-03,1.818182e-01,1.428571e-01,9.103472e-01,-5.356758e-01,0,4.000800e-03,1.818182e-01,1.428571e-01,6.384499e-01,-6.060824e-01,1,5.001000e-03,0,1.428571e-01,1.037125e+00,-1.193768e+00,1,1.000200e-02,1.818182e-01,1.428571e-01,1.287009e+00,-7.701940e-01,0,9.801960e-03,8.333333e-02,1.428571e-01,6.187498e-01,-8.010695e-01,0,1.180236e-02,1
1.818182e-01,2.222222e-01,5.718408e-01,7.061388e-01,1,9.001800e-03,8.333333e-02,2.222222e-01,6.194462e-01,7.240554e-01,1,2.460492e-02,1.818182e-01,2.222222e-01,5.498045e-01,-1.989417e-02,1,7.001400e-03,1.818182e-01,2.222222e-01,6.088242e-01,-9.708617e-01,1,1.240248e-02,1.818182e-01,2.222222e-01,5.565117e-01,5.459659e-01,1,1.080216e-02,1.818182e-01,2.222222e-01,5.479485e-01,3.923262e-01,1,9.001800e-03,0,2.222222e-01,1.200063e+00,-1.795517e+00,1,1.900380e-02,8.333333e-02,2.222222e-01,6.739202e-01,-7.761075e-01,1,1.620324e-02,8.333333e-02,2.222222e-01,7.629592e-01,-1.451421e+00,1,1.080216e-02,1.818182e-01,2.222222e-01,7.621932e-01,-9.507793e-01,1,1.460292e-02,8.333333e-02,2.222222e-01,7.081981e-01,-1.524390e-01,1,1.440288e-02,1.818182e-01,2.222222e-01,6.811405e-01,3.519515e-01,1,1.880376e-02,1
